Column1,Transaction_ID,User_ID,Merchant_ID,Merchant_Category,Payment_Mode,Transaction_Amount,Transaction_Status,Timestamp,Interchange_Fee_INR
3968,TXN2026103967,USR4291,MER35,Groceries & Supermarkets,Bank UPI (Direct),"?13,515.44",Success,9/4/2026 1:17,?0.00
3969,TXN2026103968,USR2186,MER49,Groceries & Supermarkets,PPI Wallet UPI,"?5,055.37",Success,8/20/2026 7:07,?55.61
3970,TXN2026103969,USR3725,MER13,Groceries & Supermarkets,Bank UPI (Direct),"?9,369.47",Pending,9/11/2026 17:16,?0.00
3971,TXN2026103970,USR3121,MER45,Groceries & Supermarkets,Bank UPI (Direct),"?13,584.05",Success,8/12/2026 4:24,?0.00
3972,TXN2026103971,USR4318,MER45,Groceries & Supermarkets,Credit Card on UPI,?756.07,Success,9/7/2026 20:42,?0.00
3973,TXN2026103972,USR2862,MER13,Groceries & Supermarkets,Bank UPI (Direct),"?10,855.99",Success,8/2/2026 22:03,?0.00
3974,TXN2026103973,USR1327,MER39,Groceries & Supermarkets,PPI Wallet UPI,"?6,637.40",Success,9/12/2026 20:11,?73.01
3975,TXN2026103974,USR4752,MER20,Groceries & Supermarkets,Bank UPI (Direct),"?14,875.00",Success,8/29/2026 5:05,?0.00
3976,TXN2026103975,USR3055,MER46,Electronics & Gadgets,Bank UPI (Direct),"?7,429.06",Success,8/14/2026 2:39,?0.00
3977,TXN2026103976,USR2853,MER25,Food & Dining,Credit Card on UPI,"?9,221.96",Success,8/13/2026 8:02,?0.00
3978,TXN2026103977,USR3467,MER49,Groceries & Supermarkets,PPI Wallet UPI,"?12,102.87",Pending,9/12/2026 9:13,?0.00
3979,TXN2026103978,USR2331,MER28,Groceries & Supermarkets,PPI Wallet UPI,"?5,874.73",Pending,9/3/2026 23:55,?0.00
3980,TXN2026103979,USR4572,MER44,Groceries & Supermarkets,Bank UPI (Direct),?579.86,Success,8/16/2026 3:23,?0.00
3981,TXN2026103980,USR3064,MER14,Travel & Hospitality,Bank UPI (Direct),"?1,113.25",Success,8/25/2026 4:20,?0.00
3982,TXN2026103981,USR1534,MER10,Travel & Hospitality,PPI Wallet UPI,"?11,434.18",Success,8/5/2026 16:17,?125.78
3983,TXN2026103982,USR3634,MER37,Groceries & Supermarkets,Bank UPI (Direct),"?2,790.38",Success,9/7/2026 18:03,?0.00
3984,TXN2026103983,USR4968,MER31,Electronics & Gadgets,Bank UPI (Direct),"?9,503.08",Success,9/5/2026 16:35,?0.00
3985,TXN2026103984,USR2712,MER16,Groceries & Supermarkets,PPI Wallet UPI,"?1,411.61",Success,8/3/2026 12:58,?0.00
3986,TXN2026103985,USR1945,MER27,Electronics & Gadgets,PPI Wallet UPI,"?6,642.92",Success,9/13/2026 2:45,?73.07
3987,TXN2026103986,USR2468,MER25,Groceries & Supermarkets,Bank UPI (Direct),"?4,260.20",Failed,8/20/2026 20:54,?0.00
3988,TXN2026103987,USR4229,MER31,Groceries & Supermarkets,PPI Wallet UPI,"?6,869.39",Success,8/18/2026 8:16,?75.56
3989,TXN2026103988,USR3520,MER44,Food & Dining,Bank UPI (Direct),"?7,597.97",Failed,9/1/2026 20:22,?0.00
3990,TXN2026103989,USR1605,MER34,Electronics & Gadgets,Bank UPI (Direct),"?5,459.92",Success,8/7/2026 19:22,?0.00
3991,TXN2026103990,USR4303,MER31,Electronics & Gadgets,Bank UPI (Direct),"?7,107.85",Success,9/14/2026 8:28,?0.00
3992,TXN2026103991,USR4122,MER15,Groceries & Supermarkets,Bank UPI (Direct),"?13,404.68",Success,9/4/2026 18:54,?0.00
3993,TXN2026103992,USR3895,MER32,Groceries & Supermarkets,PPI Wallet UPI,?409.41,Success,8/25/2026 15:40,?0.00
3994,TXN2026103993,USR1629,MER48,Groceries & Supermarkets,Credit Card on UPI,?762.14,Success,9/15/2026 0:02,?0.00
3995,TXN2026103994,USR3164,MER44,Travel & Hospitality,Bank UPI (Direct),"?14,768.48",Success,9/14/2026 22:56,?0.00
3996,TXN2026103995,USR1868,MER23,Groceries & Supermarkets,Credit Card on UPI,"?3,886.77",Pending,8/28/2026 13:55,?0.00
3997,TXN2026103996,USR2023,MER44,Travel & Hospitality,PPI Wallet UPI,"?9,396.55",Success,9/12/2026 13:36,?103.36
3998,TXN2026103997,USR3955,MER43,Travel & Hospitality,Bank UPI (Direct),"?5,348.47",Success,8/8/2026 14:11,?0.00
3999,TXN2026103998,USR3503,MER14,Groceries & Supermarkets,Bank UPI (Direct),"?6,417.12",Success,9/2/2026 21:10,?0.00
4000,TXN2026103999,USR1709,MER41,Groceries & Supermarkets,PPI Wallet UPI,"?9,011.58",Success,9/6/2026 14:58,?99.13
4001,TXN2026104000,USR1108,MER10,Food & Dining,Bank UPI (Direct),"?2,474.84",Success,8/8/2026 11:13,?0.00
4002,TXN2026104001,USR4391,MER29,Groceries & Supermarkets,Bank UPI (Direct),"?13,711.95",Success,9/6/2026 4:42,?0.00
4003,TXN2026104002,USR4668,MER11,Food & Dining,Credit Card on UPI,"?7,575.46",Success,9/2/2026 5:48,?0.00
4004,TXN2026104003,USR2755,MER14,Food & Dining,PPI Wallet UPI,"?1,324.85",Success,8/26/2026 7:33,?0.00
4005,TXN2026104004,USR2225,MER18,Groceries & Supermarkets,Bank UPI (Direct),"?11,763.46",Success,9/1/2026 15:51,?0.00
4006,TXN2026104005,USR3939,MER41,Food & Dining,Credit Card on UPI,"?5,837.54",Success,8/18/2026 0:14,?0.00
4007,TXN2026104006,USR3195,MER30,Groceries & Supermarkets,Bank UPI (Direct),"?14,131.14",Success,9/12/2026 8:04,?0.00
4008,TXN2026104007,USR3309,MER49,Travel & Hospitality,Bank UPI (Direct),"?9,751.15",Success,8/28/2026 14:29,?0.00
4009,TXN2026104008,USR1489,MER42,Food & Dining,Credit Card on UPI,"?12,220.67",Failed,8/19/2026 9:22,?0.00
4010,TXN2026104009,USR3056,MER45,Travel & Hospitality,Bank UPI (Direct),"?10,493.70",Success,8/16/2026 21:49,?0.00
4011,TXN2026104010,USR1176,MER31,Travel & Hospitality,PPI Wallet UPI,"?6,351.62",Success,9/12/2026 22:27,?69.87
4012,TXN2026104011,USR4991,MER13,Travel & Hospitality,Credit Card on UPI,"?3,506.86",Success,8/20/2026 19:29,?0.00
4013,TXN2026104012,USR3090,MER15,Groceries & Supermarkets,Bank UPI (Direct),"?9,786.38",Success,8/22/2026 20:30,?0.00
4014,TXN2026104013,USR1581,MER49,Electronics & Gadgets,PPI Wallet UPI,"?11,912.82",Success,8/11/2026 7:19,?131.04
4015,TXN2026104014,USR1158,MER30,Groceries & Supermarkets,Bank UPI (Direct),"?3,549.73",Success,8/15/2026 3:38,?0.00
4016,TXN2026104015,USR3723,MER21,Groceries & Supermarkets,Bank UPI (Direct),"?6,060.56",Success,9/14/2026 16:11,?0.00
4017,TXN2026104016,USR2099,MER37,Travel & Hospitality,Bank UPI (Direct),"?8,355.39",Success,8/11/2026 19:20,?0.00
4018,TXN2026104017,USR1295,MER35,Electronics & Gadgets,PPI Wallet UPI,"?11,929.74",Success,8/1/2026 0:19,?131.23
4019,TXN2026104018,USR3648,MER40,Electronics & Gadgets,Credit Card on UPI,"?11,410.95",Failed,8/8/2026 6:50,?0.00
4020,TXN2026104019,USR3452,MER42,Travel & Hospitality,PPI Wallet UPI,"?12,185.38",Success,8/17/2026 9:15,?134.04
4021,TXN2026104020,USR4861,MER50,Travel & Hospitality,PPI Wallet UPI,"?7,409.75",Success,8/27/2026 21:42,?81.51
4022,TXN2026104021,USR2895,MER46,Food & Dining,Bank UPI (Direct),"?5,643.83",Success,8/1/2026 17:07,?0.00
4023,TXN2026104022,USR3605,MER18,Food & Dining,PPI Wallet UPI,"?6,418.71",Success,8/2/2026 16:23,?70.61
4024,TXN2026104023,USR1188,MER33,Food & Dining,Bank UPI (Direct),"?2,115.18",Success,8/11/2026 16:30,?0.00
4025,TXN2026104024,USR4965,MER28,Groceries & Supermarkets,Bank UPI (Direct),"?4,377.37",Success,9/4/2026 13:00,?0.00
4026,TXN2026104025,USR4536,MER11,Groceries & Supermarkets,PPI Wallet UPI,"?3,102.12",Success,9/1/2026 2:13,?34.12
4027,TXN2026104026,USR3887,MER23,Groceries & Supermarkets,Bank UPI (Direct),"?3,946.59",Success,9/9/2026 12:33,?0.00
4028,TXN2026104027,USR4032,MER16,Groceries & Supermarkets,Bank UPI (Direct),"?4,212.07",Success,9/11/2026 12:42,?0.00
4029,TXN2026104028,USR3822,MER49,Groceries & Supermarkets,PPI Wallet UPI,"?1,020.95",Success,9/12/2026 13:55,?0.00
4030,TXN2026104029,USR2880,MER14,Travel & Hospitality,PPI Wallet UPI,"?9,721.76",Success,8/12/2026 4:36,?106.94
4031,TXN2026104030,USR4299,MER15,Groceries & Supermarkets,PPI Wallet UPI,"?3,157.77",Success,8/15/2026 13:05,?34.74
4032,TXN2026104031,USR4323,MER40,Groceries & Supermarkets,Bank UPI (Direct),"?7,271.35",Success,8/24/2026 17:23,?0.00
4033,TXN2026104032,USR3861,MER46,Groceries & Supermarkets,PPI Wallet UPI,"?4,087.11",Success,8/8/2026 8:38,?44.96
4034,TXN2026104033,USR4799,MER25,Electronics & Gadgets,PPI Wallet UPI,"?12,335.74",Success,8/15/2026 16:55,?135.69
4035,TXN2026104034,USR2121,MER31,Groceries & Supermarkets,PPI Wallet UPI,"?12,762.84",Success,8/25/2026 4:31,?140.39
4036,TXN2026104035,USR2445,MER31,Food & Dining,Bank UPI (Direct),?947.93,Success,9/11/2026 12:08,?0.00
4037,TXN2026104036,USR3244,MER49,Travel & Hospitality,Bank UPI (Direct),?583.07,Success,9/14/2026 8:14,?0.00
4038,TXN2026104037,USR1017,MER28,Travel & Hospitality,Bank UPI (Direct),"?8,154.80",Success,8/20/2026 1:11,?0.00
4039,TXN2026104038,USR4734,MER33,Electronics & Gadgets,Bank UPI (Direct),"?3,465.08",Success,8/17/2026 18:20,?0.00
4040,TXN2026104039,USR3861,MER38,Groceries & Supermarkets,Bank UPI (Direct),"?9,654.03",Success,9/4/2026 15:34,?0.00
4041,TXN2026104040,USR4461,MER18,Travel & Hospitality,Credit Card on UPI,"?10,313.97",Success,8/31/2026 19:47,?0.00
4042,TXN2026104041,USR1109,MER11,Electronics & Gadgets,PPI Wallet UPI,"?6,567.06",Success,9/9/2026 20:51,?72.24
4043,TXN2026104042,USR2599,MER22,Groceries & Supermarkets,Credit Card on UPI,"?14,695.19",Success,8/18/2026 11:58,?0.00
4044,TXN2026104043,USR4691,MER46,Food & Dining,Credit Card on UPI,"?6,211.66",Success,8/6/2026 13:01,?0.00
4045,TXN2026104044,USR4319,MER29,Groceries & Supermarkets,Bank UPI (Direct),"?10,032.50",Success,8/12/2026 10:03,?0.00
4046,TXN2026104045,USR1547,MER20,Groceries & Supermarkets,Bank UPI (Direct),"?3,738.13",Success,8/13/2026 16:54,?0.00
4047,TXN2026104046,USR4843,MER39,Food & Dining,PPI Wallet UPI,?831.11,Success,9/9/2026 23:59,?0.00
4048,TXN2026104047,USR3769,MER14,Electronics & Gadgets,Credit Card on UPI,"?1,898.18",Success,8/28/2026 10:02,?0.00
4049,TXN2026104048,USR3888,MER28,Electronics & Gadgets,Credit Card on UPI,"?1,013.99",Success,8/4/2026 0:15,?0.00
4050,TXN2026104049,USR3593,MER30,Groceries & Supermarkets,Bank UPI (Direct),"?11,094.90",Success,8/29/2026 9:25,?0.00
4051,TXN2026104050,USR3622,MER14,Groceries & Supermarkets,Credit Card on UPI,"?11,011.80",Success,8/3/2026 7:26,?0.00
4052,TXN2026104051,USR4900,MER44,Groceries & Supermarkets,Bank UPI (Direct),"?5,579.01",Success,9/4/2026 5:42,?0.00
4053,TXN2026104052,USR3109,MER48,Groceries & Supermarkets,Bank UPI (Direct),?603.84,Success,8/31/2026 6:45,?0.00
4054,TXN2026104053,USR4673,MER32,Groceries & Supermarkets,Bank UPI (Direct),"?1,169.56",Failed,9/1/2026 7:08,?0.00
4055,TXN2026104054,USR1220,MER39,Food & Dining,PPI Wallet UPI,"?4,802.82",Success,8/11/2026 11:57,?52.83
4056,TXN2026104055,USR2684,MER20,Electronics & Gadgets,Bank UPI (Direct),"?2,614.90",Success,9/14/2026 10:47,?0.00
4057,TXN2026104056,USR1963,MER25,Groceries & Supermarkets,PPI Wallet UPI,"?1,402.30",Success,9/10/2026 20:31,?0.00
4058,TXN2026104057,USR4911,MER40,Groceries & Supermarkets,Bank UPI (Direct),"?7,767.35",Success,8/20/2026 8:40,?0.00
4059,TXN2026104058,USR2609,MER47,Groceries & Supermarkets,Bank UPI (Direct),"?5,452.48",Success,8/8/2026 19:36,?0.00
4060,TXN2026104059,USR4759,MER23,Electronics & Gadgets,PPI Wallet UPI,"?2,533.67",Success,8/27/2026 1:50,?27.87
4061,TXN2026104060,USR1361,MER44,Groceries & Supermarkets,Credit Card on UPI,"?1,299.78",Success,8/18/2026 5:19,?0.00
4062,TXN2026104061,USR3826,MER20,Travel & Hospitality,PPI Wallet UPI,"?4,559.06",Success,8/23/2026 20:00,?50.15
4063,TXN2026104062,USR4654,MER10,Travel & Hospitality,PPI Wallet UPI,"?9,908.60",Success,8/21/2026 18:14,?108.99
4064,TXN2026104063,USR1530,MER21,Groceries & Supermarkets,Bank UPI (Direct),"?5,127.69",Success,8/24/2026 0:10,?0.00
4065,TXN2026104064,USR1829,MER14,Groceries & Supermarkets,Bank UPI (Direct),"?8,775.77",Success,8/3/2026 14:07,?0.00
4066,TXN2026104065,USR2055,MER11,Groceries & Supermarkets,Bank UPI (Direct),"?5,783.51",Success,8/1/2026 7:23,?0.00
4067,TXN2026104066,USR2978,MER42,Travel & Hospitality,Bank UPI (Direct),"?14,849.55",Success,8/22/2026 1:48,?0.00
4068,TXN2026104067,USR2556,MER40,Travel & Hospitality,Bank UPI (Direct),"?10,691.92",Success,9/15/2026 16:04,?0.00
4069,TXN2026104068,USR1029,MER48,Groceries & Supermarkets,Credit Card on UPI,"?7,196.02",Success,8/8/2026 4:22,?0.00
4070,TXN2026104069,USR2204,MER15,Electronics & Gadgets,PPI Wallet UPI,"?8,415.73",Success,9/9/2026 23:12,?92.57
4071,TXN2026104070,USR3004,MER14,Groceries & Supermarkets,Bank UPI (Direct),"?7,803.23",Success,8/30/2026 1:04,?0.00
4072,TXN2026104071,USR3270,MER35,Groceries & Supermarkets,Credit Card on UPI,"?5,760.77",Success,8/31/2026 20:28,?0.00
4073,TXN2026104072,USR2280,MER33,Groceries & Supermarkets,Credit Card on UPI,?993.93,Pending,8/12/2026 14:40,?0.00
4074,TXN2026104073,USR4973,MER24,Electronics & Gadgets,Bank UPI (Direct),"?6,561.53",Success,8/2/2026 8:38,?0.00
4075,TXN2026104074,USR3143,MER24,Food & Dining,PPI Wallet UPI,"?4,919.64",Success,8/13/2026 22:42,?54.12
4076,TXN2026104075,USR2307,MER24,Groceries & Supermarkets,PPI Wallet UPI,"?12,761.57",Success,8/6/2026 7:10,?140.38
4077,TXN2026104076,USR3070,MER41,Groceries & Supermarkets,Bank UPI (Direct),"?2,890.45",Success,9/15/2026 8:21,?0.00
4078,TXN2026104077,USR2315,MER42,Travel & Hospitality,Bank UPI (Direct),"?4,321.25",Success,9/13/2026 16:58,?0.00
4079,TXN2026104078,USR4650,MER43,Food & Dining,Credit Card on UPI,"?8,568.47",Success,8/30/2026 7:57,?0.00
4080,TXN2026104079,USR4591,MER33,Travel & Hospitality,Credit Card on UPI,"?5,916.90",Success,9/15/2026 15:35,?0.00
4081,TXN2026104080,USR1796,MER31,Food & Dining,Bank UPI (Direct),?33.81,Success,8/19/2026 6:57,?0.00
4082,TXN2026104081,USR2907,MER48,Groceries & Supermarkets,Bank UPI (Direct),"?3,891.29",Failed,9/9/2026 15:32,?0.00
4083,TXN2026104082,USR2851,MER40,Groceries & Supermarkets,Credit Card on UPI,"?14,575.56",Success,9/8/2026 7:47,?0.00
4084,TXN2026104083,USR3619,MER13,Food & Dining,PPI Wallet UPI,"?5,195.60",Success,8/31/2026 22:51,?57.15
4085,TXN2026104084,USR2284,MER38,Groceries & Supermarkets,Credit Card on UPI,"?2,043.60",Success,8/29/2026 20:13,?0.00
4086,TXN2026104085,USR3689,MER35,Travel & Hospitality,Bank UPI (Direct),"?5,345.68",Success,9/3/2026 7:21,?0.00
4087,TXN2026104086,USR1726,MER25,Travel & Hospitality,PPI Wallet UPI,"?3,947.33",Success,8/13/2026 12:56,?43.42
4088,TXN2026104087,USR3600,MER12,Groceries & Supermarkets,PPI Wallet UPI,"?5,964.44",Success,9/15/2026 2:13,?65.61
4089,TXN2026104088,USR1936,MER27,Food & Dining,PPI Wallet UPI,"?8,845.07",Success,9/6/2026 2:23,?97.30
4090,TXN2026104089,USR4484,MER50,Electronics & Gadgets,Bank UPI (Direct),"?8,205.16",Success,8/31/2026 20:18,?0.00
4091,TXN2026104090,USR3879,MER23,Groceries & Supermarkets,Bank UPI (Direct),"?7,933.56",Success,9/6/2026 12:24,?0.00
4092,TXN2026104091,USR3142,MER16,Food & Dining,Bank UPI (Direct),"?14,902.28",Success,8/29/2026 5:34,?0.00
4093,TXN2026104092,USR2426,MER13,Groceries & Supermarkets,Bank UPI (Direct),"?9,625.03",Success,8/21/2026 20:46,?0.00
4094,TXN2026104093,USR3176,MER11,Food & Dining,PPI Wallet UPI,"?5,412.13",Success,9/6/2026 5:25,?59.53
4095,TXN2026104094,USR1079,MER47,Groceries & Supermarkets,Bank UPI (Direct),"?8,123.10",Success,8/17/2026 1:00,?0.00
4096,TXN2026104095,USR3081,MER49,Food & Dining,PPI Wallet UPI,"?13,585.53",Success,8/4/2026 8:24,?149.44
4097,TXN2026104096,USR4332,MER20,Travel & Hospitality,Bank UPI (Direct),"?1,956.49",Success,8/9/2026 1:38,?0.00
4098,TXN2026104097,USR5000,MER44,Groceries & Supermarkets,Credit Card on UPI,"?10,558.58",Success,8/14/2026 21:51,?0.00
4099,TXN2026104098,USR3803,MER49,Groceries & Supermarkets,Bank UPI (Direct),"?2,416.13",Success,8/31/2026 18:39,?0.00
4100,TXN2026104099,USR4934,MER12,Groceries & Supermarkets,Credit Card on UPI,"?4,894.02",Success,8/18/2026 11:25,?0.00
4101,TXN2026104100,USR4742,MER39,Groceries & Supermarkets,PPI Wallet UPI,?491.73,Success,8/22/2026 10:21,?0.00
4102,TXN2026104101,USR1317,MER40,Food & Dining,PPI Wallet UPI,"?7,403.36",Success,8/19/2026 18:09,?81.44
4103,TXN2026104102,USR3317,MER19,Groceries & Supermarkets,Bank UPI (Direct),"?12,895.15",Success,8/6/2026 4:33,?0.00
4104,TXN2026104103,USR4004,MER41,Electronics & Gadgets,PPI Wallet UPI,"?6,100.75",Success,8/6/2026 5:46,?67.11
4105,TXN2026104104,USR1639,MER46,Food & Dining,Bank UPI (Direct),?757.19,Success,8/12/2026 9:19,?0.00
4106,TXN2026104105,USR1258,MER20,Food & Dining,Bank UPI (Direct),"?9,315.65",Success,8/2/2026 12:45,?0.00
4107,TXN2026104106,USR1647,MER12,Groceries & Supermarkets,PPI Wallet UPI,"?14,062.55",Success,9/2/2026 23:25,?154.69
4108,TXN2026104107,USR4034,MER33,Groceries & Supermarkets,Bank UPI (Direct),"?5,418.52",Success,8/15/2026 5:21,?0.00
4109,TXN2026104108,USR3593,MER48,Groceries & Supermarkets,Credit Card on UPI,"?13,005.84",Success,8/13/2026 9:15,?0.00
4110,TXN2026104109,USR2523,MER26,Electronics & Gadgets,Bank UPI (Direct),"?1,868.25",Success,9/4/2026 18:47,?0.00
4111,TXN2026104110,USR3645,MER43,Electronics & Gadgets,Bank UPI (Direct),"?10,521.06",Success,8/27/2026 5:44,?0.00
4112,TXN2026104111,USR1115,MER12,Travel & Hospitality,Bank UPI (Direct),"?12,805.53",Success,8/29/2026 21:21,?0.00
4113,TXN2026104112,USR3633,MER41,Travel & Hospitality,Bank UPI (Direct),"?9,771.56",Success,8/15/2026 19:04,?0.00
4114,TXN2026104113,USR3108,MER33,Travel & Hospitality,Bank UPI (Direct),"?10,183.01",Success,8/6/2026 6:17,?0.00
4115,TXN2026104114,USR3063,MER24,Groceries & Supermarkets,PPI Wallet UPI,"?8,204.80",Success,8/26/2026 2:52,?90.25
4116,TXN2026104115,USR2068,MER35,Travel & Hospitality,PPI Wallet UPI,"?12,505.67",Success,8/15/2026 21:50,?137.56
4117,TXN2026104116,USR2739,MER48,Food & Dining,PPI Wallet UPI,"?2,034.40",Success,9/1/2026 10:03,?22.38
4118,TXN2026104117,USR2171,MER37,Groceries & Supermarkets,Bank UPI (Direct),"?10,755.08",Success,9/12/2026 22:57,?0.00
4119,TXN2026104118,USR3652,MER42,Electronics & Gadgets,PPI Wallet UPI,"?14,936.16",Success,9/5/2026 13:17,?164.30
4120,TXN2026104119,USR3270,MER23,Food & Dining,PPI Wallet UPI,"?3,540.04",Success,8/11/2026 10:58,?38.94
4121,TXN2026104120,USR2755,MER12,Travel & Hospitality,PPI Wallet UPI,"?11,831.47",Success,8/31/2026 1:14,?130.15
4122,TXN2026104121,USR3024,MER28,Groceries & Supermarkets,Credit Card on UPI,"?9,171.80",Success,8/6/2026 5:44,?0.00
4123,TXN2026104122,USR4047,MER40,Travel & Hospitality,Bank UPI (Direct),"?12,571.97",Success,8/18/2026 12:15,?0.00
4124,TXN2026104123,USR1325,MER33,Groceries & Supermarkets,Bank UPI (Direct),"?9,385.63",Success,9/3/2026 2:15,?0.00
4125,TXN2026104124,USR2425,MER22,Electronics & Gadgets,PPI Wallet UPI,"?3,157.98",Success,9/2/2026 17:42,?34.74
4126,TXN2026104125,USR1911,MER20,Groceries & Supermarkets,PPI Wallet UPI,"?3,011.79",Success,8/18/2026 8:18,?33.13
4127,TXN2026104126,USR2585,MER33,Groceries & Supermarkets,Bank UPI (Direct),"?3,652.29",Success,8/11/2026 15:51,?0.00
4128,TXN2026104127,USR1538,MER19,Electronics & Gadgets,PPI Wallet UPI,"?14,475.85",Success,9/14/2026 22:17,?159.23
4129,TXN2026104128,USR3349,MER10,Groceries & Supermarkets,PPI Wallet UPI,"?11,646.75",Success,8/5/2026 16:48,?128.11
4130,TXN2026104129,USR3269,MER11,Electronics & Gadgets,Bank UPI (Direct),?370.24,Success,9/2/2026 21:43,?0.00
4131,TXN2026104130,USR1275,MER21,Groceries & Supermarkets,Credit Card on UPI,"?14,399.05",Success,8/11/2026 14:47,?0.00
4132,TXN2026104131,USR3833,MER44,Groceries & Supermarkets,PPI Wallet UPI,"?4,108.12",Success,8/22/2026 23:24,?45.19
4133,TXN2026104132,USR2494,MER26,Food & Dining,Bank UPI (Direct),"?6,346.45",Success,8/20/2026 9:43,?0.00
4134,TXN2026104133,USR3669,MER24,Groceries & Supermarkets,Bank UPI (Direct),"?10,914.56",Success,8/4/2026 13:17,?0.00
4135,TXN2026104134,USR2343,MER10,Electronics & Gadgets,Bank UPI (Direct),"?9,967.46",Failed,9/12/2026 16:58,?0.00
4136,TXN2026104135,USR3021,MER48,Groceries & Supermarkets,Credit Card on UPI,"?7,902.03",Success,9/6/2026 14:45,?0.00
4137,TXN2026104136,USR2098,MER32,Groceries & Supermarkets,PPI Wallet UPI,"?6,778.56",Failed,8/27/2026 22:39,?0.00
4138,TXN2026104137,USR3314,MER14,Travel & Hospitality,Bank UPI (Direct),"?12,749.44",Success,9/6/2026 0:04,?0.00
4139,TXN2026104138,USR3233,MER40,Food & Dining,PPI Wallet UPI,"?10,241.13",Success,9/12/2026 16:40,?112.65
4140,TXN2026104139,USR3328,MER48,Food & Dining,Credit Card on UPI,"?6,086.29",Success,8/22/2026 13:06,?0.00
4141,TXN2026104140,USR4983,MER32,Groceries & Supermarkets,Bank UPI (Direct),"?13,406.70",Success,9/3/2026 21:25,?0.00
4142,TXN2026104141,USR2817,MER50,Groceries & Supermarkets,Bank UPI (Direct),"?3,917.68",Success,8/21/2026 12:49,?0.00
4143,TXN2026104142,USR2349,MER36,Food & Dining,PPI Wallet UPI,"?3,715.82",Success,8/2/2026 4:52,?40.87
4144,TXN2026104143,USR4125,MER18,Food & Dining,Bank UPI (Direct),"?11,809.31",Success,8/1/2026 14:15,?0.00
4145,TXN2026104144,USR3456,MER44,Travel & Hospitality,PPI Wallet UPI,"?3,280.30",Success,8/30/2026 7:02,?36.08
4146,TXN2026104145,USR3750,MER36,Food & Dining,PPI Wallet UPI,?683.16,Success,9/13/2026 17:14,?0.00
4147,TXN2026104146,USR3072,MER41,Groceries & Supermarkets,PPI Wallet UPI,"?12,018.86",Success,8/14/2026 5:26,?132.21
4148,TXN2026104147,USR2841,MER34,Groceries & Supermarkets,PPI Wallet UPI,"?11,234.33",Success,8/25/2026 21:21,?123.58
4149,TXN2026104148,USR1551,MER27,Groceries & Supermarkets,PPI Wallet UPI,?354.00,Success,8/25/2026 23:07,?0.00
4150,TXN2026104149,USR3402,MER28,Electronics & Gadgets,PPI Wallet UPI,"?6,997.21",Success,8/9/2026 10:19,?76.97
4151,TXN2026104150,USR3752,MER33,Food & Dining,Credit Card on UPI,"?2,447.47",Success,8/8/2026 20:06,?0.00
4152,TXN2026104151,USR3493,MER50,Groceries & Supermarkets,Bank UPI (Direct),?447.04,Success,8/3/2026 4:17,?0.00
4153,TXN2026104152,USR1346,MER26,Electronics & Gadgets,Bank UPI (Direct),"?5,764.77",Success,9/12/2026 21:49,?0.00
4154,TXN2026104153,USR2160,MER37,Travel & Hospitality,PPI Wallet UPI,"?12,641.30",Success,8/11/2026 8:17,?139.05
4155,TXN2026104154,USR4707,MER17,Electronics & Gadgets,Bank UPI (Direct),"?13,743.17",Success,9/8/2026 8:17,?0.00
4156,TXN2026104155,USR1049,MER50,Groceries & Supermarkets,PPI Wallet UPI,"?5,680.95",Success,9/10/2026 1:36,?62.49
4157,TXN2026104156,USR4054,MER46,Travel & Hospitality,Credit Card on UPI,"?14,587.91",Success,8/24/2026 10:40,?0.00
4158,TXN2026104157,USR3538,MER14,Electronics & Gadgets,Bank UPI (Direct),"?1,017.26",Success,8/7/2026 21:00,?0.00
